wave,var,value,value_label
endline,d8_antecare_2,1,Yes
endline,d8_antecare_3,0,No
endline,d8_antecare_3,1,Yes
endline,d8_antecare_4,0,No
endline,d8_antecare_4,1,Yes
endline,d8_antecare_5,0,No
endline,d8_antecare_5,1,Yes
endline,d8_antecare_6,0,No
endline,d8_antecare_6,1,Yes
endline,d8_antecare_7,0,No
endline,d8_antecare_7,1,Yes
endline,d8_antecare_8,0,No
endline,d8_antecare_8,1,Yes
endline,d8_antecare_9,0,No
endline,d8_antecare_9,1,Yes
endline,d8_antecare_10,0,No
endline,d8_antecare_10,1,Yes
endline,d8_antecare_11,0,No
endline,d8_antecare_11,1,Yes
endline,d9_admit,0,No
endline,d9_admit,1,Yes
endline,d10_past_preg_end,0,No
endline,d10_past_preg_end,1,Yes
endline,past_preg_outcome,1,Live birth
endline,past_preg_outcome,2,Still birth
endline,past_preg_outcome,3,Abortion
endline,past_preg_outcome,99,Other (specify)
endline,dob_yn,0,No
endline,dob_yn,1,Yes
endline,d12_place,1,Government hospital
endline,d12_place,2,Government Rural health center(RHC)
endline,d12_place,3,Peri-urban Health Center
endline,d12_place,4,Maternal and Child Health Clinic/ Hospital
endline,d12_place,5,Family Planning Clinic
endline,d12_place,6,Birth Center
endline,d12_place,7,Private Hospital/ Clinic
endline,d12_place,8,Private Doctor's Office
endline,d12_place,9,Traditional Medicine Hospitals
endline,d12_place,10,Traditional Medicine Clinics
endline,d12_place,11,Patient's Home
endline,d12_place,12,Provider's home or store
endline,d12_place,13,Charity Clinic
endline,d12_place,14,Military Hosipital
endline,d12_place,15,Miscarriage
endline,d12_place,16,Workers' Hospital
endline,d12_place,17,"Hospitals in foreign countries (Thailand, Malaysia,etc)"
endline,d12_place,99,Other (Specify):
endline,d12_assist_del,0,No one assisted
endline,d12_assist_del,1,Doctor
endline,d12_assist_del,2,Nurse/Midwife/LHV
endline,d12_assist_del,3,Auxiliary Midwife
endline,d12_assist_del,4,Traditional Birth Attendant
endline,d12_assist_del,5,Relative/Friend
endline,d12_assist_del,99,Other (specify)
endline,d13_reason_1,0,No
endline,d13_reason_1,1,Yes
endline,d13_reason_2,0,No
endline,d13_reason_2,1,Yes
endline,d13_reason_3,0,No
endline,d13_reason_3,1,Yes
endline,d13_reason_4,0,No
endline,d13_reason_4,1,Yes
endline,d13_reason_5,0,No
endline,d13_reason_5,1,Yes
endline,d13_reason_6,0,No
endline,d13_reason_6,1,Yes
endline,d13_reason_7,0,No
endline,d13_reason_7,1,Yes
endline,d13_reason_8,0,No
endline,d13_reason_8,1,Yes
endline,d13_reason_9,0,No
endline,d13_reason_9,1,Yes
endline,d13_reason_10,0,No
endline,d13_reason_10,1,Yes
endline,d13_reason_11,0,No
endline,d13_reason_11,1,Yes
endline,d13_reason_12,0,No
endline,d13_reason_12,1,Yes
endline,d13_reason_13,0,No
endline,d13_reason_13,1,Yes
endline,d13_reason_14,0,No
endline,d13_reason_14,1,Yes
endline,d13_reason_15,0,No
endline,d13_reason_15,1,Yes
endline,d13_reason_16,0,No
endline,d13_reason_16,1,Yes
endline,d13_reason_17,0,No
endline,d13_reason_17,1,Yes
endline,d13_reason_18,0,No
endline,d13_reason_18,1,Yes
endline,d13_reason_19,0,No
endline,d13_reason_19,1,Yes
endline,d13_reason_20,0,No
endline,d13_reason_20,1,Yes
endline,d13_reason_21,0,No
endline,d13_reason_21,1,Yes
endline,d13_reason_22,0,No
endline,d13_reason_22,1,Yes
endline,d13_reason_23,0,No
endline,d13_reason_23,1,Yes
endline,d13_reason_24,0,No
endline,d13_reason_24,1,Yes
endline,d13_reason_25,0,No
endline,d13_reason_25,1,Yes
endline,d13_reason_26,0,No
endline,d13_reason_26,1,Yes
endline,d13_reason_27,0,No
endline,d13_reason_27,1,Yes
endline,d13_anc_yn,0,No
endline,d13_anc_yn,1,Yes
endline,d14_antecare_1,0,No
endline,d14_antecare_1,1,Yes
endline,d14_antecare_2,0,No
endline,d14_antecare_2,1,Yes
endline,d14_antecare_3,0,No
endline,d14_antecare_3,1,Yes
endline,d14_antecare_4,0,No
endline,d14_antecare_4,1,Yes
endline,d14_antecare_5,0,No
endline,d14_antecare_5,1,Yes
endline,d14_antecare_6,0,No
endline,d14_antecare_6,1,Yes
endline,d14_antecare_7,0,No
endline,d14_antecare_7,1,Yes
endline,d14_antecare_8,0,No
endline,d14_antecare_8,1,Yes
endline,d14_antecare_9,0,No
endline,d14_antecare_9,1,Yes
endline,d14_antecare_10,0,No
endline,d14_antecare_10,1,Yes
endline,d14_antecare_11,0,No
endline,d14_antecare_11,1,Yes
endline,d15_admit,0,No
endline,d15_admit,1,Yes
endline,d15_admit_reason,1,High blood pressure
endline,d15_admit_reason,2,Preterm labor
endline,d15_admit_reason,3,Premature rupture of membrane
endline,d15_admit_reason,4,Vaginal bleeding during pregnancy
endline,d15_admit_reason,5,Fever
endline,d15_admit_reason,6,UTI
endline,d15_admit_reason,7,Fall/accident
endline,d15_admit_reason,8,No fetal heart sounds detected
endline,d15_admit_reason,9,No fetal movement detected
endline,d15_admit_reason,10,Diabetes during pregnancy
endline,d15_admit_reason,11,Elective caesarean section
endline,d15_admit_reason,12,Abnormal fetal presentation
endline,d15_admit_reason,98,Don't know
endline,d15_admit_reason,99,Other (specify)
endline,d15_insutype,0,No health insurance
endline,d15_insutype,1,Social Security
endline,d15_insutype,2,Health Insurance through Employer
endline,d15_insutype,3,Other Privately Purchased Commercial Health Insurance
endline,d15_insutype,4,Mutual Health Organization/ Community-based Health Insurance
endline,d15_insutype,5,Bright start's support
endline,d15_insutype,6,Terre des hommes (Tdh)
endline,d15_insutype,7,UNICEF
endline,d15_insutype,8,Local charity organization
endline,d15_insutype,9,Pact Myanmar
endline,d15_insutype,98,Don't know
endline,d15_insutype,99,Other (Specify):
endline,d16_assist_yn,0,No
endline,d16_assist_yn,1,Yes
endline,d17_prog_support_1,0,No
endline,d17_prog_support_1,1,Yes
endline,d17_prog_support_2,0,No
endline,d17_prog_support_2,1,Yes
endline,d17_prog_support_3,0,No
endline,d17_prog_support_3,1,Yes
endline,d17_prog_support_4,0,No
endline,d17_prog_support_4,1,Yes
endline,e1_vaccine_1,1,Yes
endline,e1_vaccine_1,2,No
endline,e1_vaccine_1,98,Don't know
endline,e2_vaccine_record_1,1,Yes
endline,e2_vaccine_record_1,2,No
endline,e2_vaccine_record_1,98,Don't know
endline,e3a_birth_1,1,Yes
endline,e3a_birth_1,2,No
endline,e3a_birth_1,98,Don't know
endline,e3b_2months_1,1,Yes
endline,e3b_2months_1,2,No
endline,e3b_2months_1,98,Don't know
endline,e3c_4months_1,1,Yes
endline,e3c_4months_1,2,No
endline,e3c_4months_1,98,Don't know
endline,e3c_6months_1,1,Yes
endline,e3c_6months_1,2,No
endline,e3c_6months_1,98,Don't know
endline,e3d_9months_1,1,Yes
endline,e3d_9months_1,2,No
endline,e3d_9months_1,98,Don't know
endline,e3e_half_1,1,Yes
endline,e3e_half_1,2,No
endline,e3e_half_1,98,Don't know
endline,e3f_other_1,1,Yes
endline,e3f_other_1,2,No
endline,e3f_other_1,98,Don't know
endline,e4_1_covid_1,1,Yes
endline,e4_1_covid_1,2,No
endline,e4_1_covid_1,98,Don't know
endline,e1_vaccine_2,1,Yes
endline,e1_vaccine_2,2,No
endline,e1_vaccine_2,98,Don't know
endline,e2_vaccine_record_2,1,Yes
endline,e2_vaccine_record_2,2,No
endline,e2_vaccine_record_2,98,Don't know
endline,e3a_birth_2,1,Yes
endline,e3a_birth_2,2,No
endline,e3a_birth_2,98,Don't know
endline,e3b_2months_2,1,Yes
endline,e3b_2months_2,2,No
endline,e3b_2months_2,98,Don't know
endline,e3c_4months_2,1,Yes
endline,e3c_4months_2,2,No
endline,e3c_4months_2,98,Don't know
endline,e3c_6months_2,1,Yes
endline,e3c_6months_2,2,No
endline,e3c_6months_2,98,Don't know
endline,e3d_9months_2,1,Yes
endline,e3d_9months_2,2,No
endline,e3d_9months_2,98,Don't know
endline,e3e_half_2,1,Yes
endline,e3e_half_2,2,No
endline,e3e_half_2,98,Don't know
endline,e3f_other_2,1,Yes
endline,e3f_other_2,2,No
endline,e3f_other_2,98,Don't know
endline,e4_1_covid_2,1,Yes
endline,e4_1_covid_2,2,No
endline,e4_1_covid_2,98,Don't know
endline,e1_vaccine_3,1,Yes
endline,e1_vaccine_3,2,No
endline,e1_vaccine_3,98,Don't know
endline,e2_vaccine_record_3,1,Yes
endline,e2_vaccine_record_3,2,No
endline,e2_vaccine_record_3,98,Don't know
endline,e3a_birth_3,1,Yes
endline,e3a_birth_3,2,No
endline,e3a_birth_3,98,Don't know
endline,e3b_2months_3,1,Yes
endline,e3b_2months_3,2,No
endline,e3b_2months_3,98,Don't know
endline,e3c_4months_3,1,Yes
endline,e3c_4months_3,2,No
endline,e3c_4months_3,98,Don't know
endline,e3c_6months_3,1,Yes
endline,e3c_6months_3,2,No
endline,e3c_6months_3,98,Don't know
endline,e3d_9months_3,1,Yes
endline,e3d_9months_3,2,No
endline,e3d_9months_3,98,Don't know
endline,e3e_half_3,1,Yes
endline,e3e_half_3,2,No
endline,e3e_half_3,98,Don't know
endline,e3f_other_3,1,Yes
endline,e3f_other_3,2,No
endline,e3f_other_3,98,Don't know
endline,e4_1_covid_3,1,Yes
endline,e4_1_covid_3,2,No
endline,e4_1_covid_3,98,Don't know
endline,e1_vaccine_4,1,Yes
endline,e1_vaccine_4,2,No
endline,e1_vaccine_4,98,Don't know
endline,e2_vaccine_record_4,1,Yes
endline,e2_vaccine_record_4,2,No
endline,e2_vaccine_record_4,98,Don't know
endline,e3a_birth_4,1,Yes
endline,e3a_birth_4,2,No
endline,e3a_birth_4,98,Don't know
endline,e3b_2months_4,1,Yes
endline,e3b_2months_4,2,No
endline,e3b_2months_4,98,Don't know
endline,e3c_4months_4,1,Yes
endline,e3c_4months_4,2,No
endline,e3c_4months_4,98,Don't know
endline,e3c_6months_4,1,Yes
endline,e3c_6months_4,2,No
endline,e3c_6months_4,98,Don't know
endline,e3d_9months_4,1,Yes
endline,e3d_9months_4,2,No
endline,e3d_9months_4,98,Don't know
endline,e3e_half_4,1,Yes
endline,e3e_half_4,2,No
endline,e3e_half_4,98,Don't know
endline,e3f_other_4,1,Yes
endline,e3f_other_4,2,No
endline,e3f_other_4,98,Don't know
endline,e4_1_covid_4,1,Yes
endline,e4_1_covid_4,2,No
endline,e4_1_covid_4,98,Don't know
endline,f1_income_0,0,No
endline,f1_income_0,1,Yes
endline,f1_income_1,0,No
endline,f1_income_1,1,Yes
endline,f1_income_2,0,No
endline,f1_income_2,1,Yes
endline,f1_income_3,0,No
endline,f1_income_3,1,Yes
endline,f1_income_4,0,No
endline,f1_income_4,1,Yes
endline,f1_income_5,0,No
endline,f1_income_5,1,Yes
endline,f1_income_6,0,No
endline,f1_income_6,1,Yes
endline,f1_income_7,0,No
endline,f1_income_7,1,Yes
endline,f1_income_8,0,No
endline,f1_income_8,1,Yes
endline,f1_income_9,0,No
endline,f1_income_9,1,Yes
endline,f1_income_10,0,No
endline,f1_income_10,1,Yes
endline,f1_income_11,0,No
endline,f1_income_11,1,Yes
endline,f1_income_12,0,No
endline,f1_income_12,1,Yes
endline,f1_income_13,0,No
endline,f1_income_13,1,Yes
endline,f1_income_14,0,No
endline,f1_income_14,1,Yes
endline,f1_income_15,0,No
endline,f1_income_15,1,Yes
endline,f1_income_16,0,No
endline,f1_income_16,1,Yes
endline,f1_income_17,0,No
endline,f1_income_17,1,Yes
endline,f1_income_18,0,No
endline,f1_income_18,1,Yes
endline,f1_income_19,0,No
endline,f1_income_19,1,Yes
endline,f1_income_20,0,No
endline,f1_income_20,1,Yes
endline,f1_income_21,0,No
endline,f1_income_21,1,Yes
endline,f1_income_22,0,No
endline,f1_income_22,1,Yes
endline,f1_income_23,0,No
endline,f1_income_23,1,Yes
endline,f1_income_24,0,No
endline,f1_income_24,1,Yes
endline,f1_income_25,0,No
endline,f1_income_25,1,Yes
endline,f1_income_26,0,No
endline,f1_income_26,1,Yes
endline,f1_income_27,0,No
endline,f1_income_27,1,Yes
endline,f1_income_28,0,No
endline,f1_income_28,1,Yes
endline,f1_income_29,0,No
endline,f1_income_29,1,Yes
endline,f1_income_30,0,No
endline,f1_income_30,1,Yes
endline,f1_income_31,0,No
endline,f1_income_31,1,Yes
endline,f1_income_32,0,No
endline,f1_income_32,1,Yes
endline,f1_income_33,0,No
endline,f1_income_33,1,Yes
endline,f1_income_34,0,No
endline,f1_income_34,1,Yes
endline,f1_income_35,0,No
endline,f1_income_35,1,Yes
endline,f1_income_36,0,No
endline,f1_income_36,1,Yes
endline,f1_income_37,0,No
endline,f1_income_37,1,Yes
endline,f2_incomeone,0,None/unemployed
endline,f2_incomeone,1,Farming
endline,f2_incomeone,2,Livestock and poultry raising
endline,f2_incomeone,3,Fishing
endline,f2_incomeone,4,Wholesale and retail trade
endline,f2_incomeone,5,Peddling
endline,f2_incomeone,6,Manufacturing/handicraft
endline,f2_incomeone,7,Salaried employment
endline,f2_incomeone,8,Skilled Labourer
endline,f2_incomeone,9,Agricultural daily labourer
endline,f2_incomeone,10,Other daily labourer
endline,f2_incomeone,11,"Private gifts, donations, assistance"
endline,f2_incomeone,12,"Government assistance, pensions"
endline,f2_incomeone,13,Remittance from abroad
endline,f2_incomeone,14,Remittance from other parts of the country
endline,f2_incomeone,15,Tourism-related work
endline,f2_incomeone,16, Transport-related services
endline,f2_incomeone,17,Broker
endline,f2_incomeone,18,Land and housing rental agent
endline,f2_incomeone,19,Money lander
endline,f2_incomeone,20,Street venders
endline,f2_incomeone,21,Stone collector
endline,f2_incomeone,22,Hostel Service
endline,f2_incomeone,23,Small petroleum extraction
endline,f2_incomeone,24,Internet Café
endline,f2_incomeone,25,Logger
endline,f2_incomeone,26,Aircon services
endline,f2_incomeone,27,Construction
endline,f2_incomeone,28,Selling water
endline,f2_incomeone,29,Copyer and Printing Shop
endline,f2_incomeone,30,Quack Doctor
endline,f2_incomeone,31,Selling firewood
endline,f2_incomeone,32,Pharmacy shop
endline,f2_incomeone,33,Tailor
endline,f2_incomeone,34,Astrologer
endline,f2_incomeone,35,Renting house to others
endline,f2_incomeone,36,Phone/car/motorbike reparing service
endline,f2_incomeone,37,Barber shop/beauty saloon
endline,f4k_other_oth,1,Support to parents or other family members
endline,f4k_other_oth,2,"Baby/child's accessories (diapers,toys,etc)"
endline,f4k_other_oth,3,Household accessories and maintenance
endline,f4k_other_oth,4,"Recreation (alcohol, cigarettes,etc)"
endline,f4k_other_oth,5,Investment in job
endline,f4k_other_oth,6,Baby sitter fees
endline,f4k_other_oth,7,Loan reimbursement
endline,f4k_other_oth,8,Cooking fuel
endline,f4k_other_oth,9,security cost
endline,f4k_other_oth,10,Administrative cost
endline,f4k_other_oth,11,Personal accessories cost
endline,f5_spend_compare,1,Increased
endline,f5_spend_compare,2,Remain the same
endline,f5_spend_compare,3,Decreased
endline,f6_assist_yn,0,No
endline,f6_assist_yn,1,Yes
endline,f7_assist_org_0,0,No
endline,f7_assist_org_0,1,Yes
endline,f7_assist_org_1,0,No
endline,f7_assist_org_1,1,Yes
endline,f7_assist_org_2,0,No
endline,f7_assist_org_2,1,Yes
endline,f7_assist_org_3,0,No
endline,f7_assist_org_3,1,Yes
endline,f7_assist_org_4,0,No
endline,f7_assist_org_4,1,Yes
endline,f7_assist_org_5,0,No
endline,f7_assist_org_5,1,Yes
endline,f7_assist_org_6,0,No
endline,f7_assist_org_6,1,Yes
endline,f7_assist_org_7,0,No
endline,f7_assist_org_7,1,Yes
endline,f7_assist_org_8,0,No
endline,f7_assist_org_8,1,Yes
endline,f7_assist_org_9,0,No
endline,f7_assist_org_9,1,Yes
endline,f7_assist_org_10,0,No
endline,f7_assist_org_10,1,Yes
endline,f7_assist_org_11,0,No
endline,f7_assist_org_11,1,Yes
endline,f7_assist_org_12,0,No
endline,f7_assist_org_12,1,Yes
endline,f7_assist_org_97,0,No
endline,f7_assist_org_97,1,Yes
endline,f7_assist_org_98,0,No
endline,f7_assist_org_98,1,Yes
endline,f8_assist_type_1,0,No
endline,f8_assist_type_1,1,Yes
endline,f8_assist_type_2,0,No
endline,f8_assist_type_2,1,Yes
endline,f8_assist_type_3,0,No
endline,f8_assist_type_3,1,Yes
endline,f8_assist_type_4,0,No
endline,f8_assist_type_4,1,Yes
endline,g1_shock,0,No
endline,g1_shock,1,Yes
endline,g2_shockyes_1,0,No
endline,g2_shockyes_1,1,Yes
endline,g2_shockyes_2,0,No
endline,g2_shockyes_2,1,Yes
endline,g2_shockyes_3,0,No
endline,g2_shockyes_3,1,Yes
endline,g2_shockyes_4,0,No
endline,g2_shockyes_4,1,Yes
endline,g2_shockyes_5,0,No
endline,g2_shockyes_5,1,Yes
endline,g2_shockyes_6,0,No
endline,g2_shockyes_6,1,Yes
endline,g2_shockyes_7,0,No
endline,g2_shockyes_7,1,Yes
endline,g2_shockyes_8,0,No
endline,g2_shockyes_8,1,Yes
endline,g3_money,0,(I could not come up with the money)
endline,g3_money,1,Savings
endline,g3_money,2,"Family, relatives, or friends"
endline,g3_money,3,Money from working
endline,g3_money,4,"Borrowing from a bank, employer, or private lender"
endline,g3_money,5,Selling assets
endline,g3_money,99,Some other source
endline,g4_difficult,0,(I could not come up with the money)
endline,g4_difficult,1,Not difficult at all
endline,g4_difficult,2,Somewhat difficult
endline,g4_difficult,3,Very difficult
endline,g4_difficult,98,Don't know
endline,g5_difficult1,0,(I could not come up with the money)
endline,g5_difficult1,1,Not difficult at all
endline,g5_difficult1,2,Somewhat difficult
endline,g5_difficult1,3,Very difficult
endline,g5_difficult1,98,Don't know
endline,g6_force_1,0,No
endline,g6_force_1,1,Yes
endline,g6_force_2,0,No
endline,g6_force_2,1,Yes
endline,g6_force_3,0,No
endline,g6_force_3,1,Yes
endline,g6_force_4,0,No
endline,g6_force_4,1,Yes
endline,g6_force_5,0,No
endline,g6_force_5,1,Yes
endline,g6_force_6,0,No
endline,g6_force_6,1,Yes
endline,h1_source,0,I don't receive Covid 19 information from any resource.
endline,h1_source,1,Health workers and professionals
endline,h1_source,2,Social Media (Facebook / Website)
endline,h1_source,3,Radio / Television / Newspaper
endline,h1_source,4,Brochure
endline,h1_source,5,Poster
endline,h1_source,6,Billboard
endline,h1_source,7,Friends / Family / Relatives
endline,h1_source,8,Hearsays
endline,h1_source,9,There was no reliable source for me.
endline,h1_source,10,Ward/village leaders
endline,h1_source,11,Phone calls/SMS
endline,h1_source,12,WHO
endline,h1_source,13,Local peer groups (Mothers' group)
endline,h1_source,97,Prefer not to answer
endline,h1_source,98,Don't know
endline,h1_source,99,Other (Specify):
endline,h2_symptoms_1,0,No
endline,h2_symptoms_1,1,Yes
endline,h2_symptoms_2,0,No
endline,h2_symptoms_2,1,Yes
endline,h2_symptoms_3,0,No
endline,h2_symptoms_3,1,Yes
endline,h2_symptoms_4,0,No
endline,h2_symptoms_4,1,Yes
endline,h2_symptoms_5,0,No
endline,h2_symptoms_5,1,Yes
endline,h2_symptoms_6,0,No
endline,h2_symptoms_6,1,Yes
endline,h2_symptoms_7,0,No
endline,h2_symptoms_7,1,Yes
endline,h2_symptoms_8,0,No
endline,h2_symptoms_8,1,Yes
endline,h2_symptoms_9,0,No
endline,h2_symptoms_9,1,Yes
endline,h2_symptoms_10,0,No
endline,h2_symptoms_10,1,Yes
endline,h2_symptoms_11,0,No
endline,h2_symptoms_11,1,Yes
endline,h2_symptoms_12,0,No
endline,h2_symptoms_12,1,Yes
endline,h2_symptoms_13,0,No
endline,h2_symptoms_13,1,Yes
endline,h2_symptoms_14,0,No
endline,h2_symptoms_14,1,Yes
endline,h2_symptoms_15,0,No
endline,h2_symptoms_15,1,Yes
endline,h2_symptoms_16,0,No
endline,h2_symptoms_16,1,Yes
endline,h2_symptoms_17,0,No
endline,h2_symptoms_17,1,Yes
endline,h2_symptoms_98,0,No
endline,h2_symptoms_98,1,Yes
endline,h3_suspected_1,0,No
endline,h3_suspected_1,1,Yes
endline,h3_suspected_2,0,No
endline,h3_suspected_2,1,Yes
endline,h3_suspected_3,0,No
endline,h3_suspected_3,1,Yes
endline,h3_suspected_4,0,No
endline,h3_suspected_4,1,Yes
endline,h3_suspected_5,0,No
endline,h3_suspected_5,1,Yes
endline,h3_suspected_6,0,No
endline,h3_suspected_6,1,Yes
endline,h3_suspected_7,0,No
endline,h3_suspected_7,1,Yes
endline,h3_suspected_8,0,No
endline,h3_suspected_8,1,Yes
endline,h3_suspected_9,0,No
endline,h3_suspected_9,1,Yes
endline,h3_suspected_10,0,No
endline,h3_suspected_10,1,Yes
endline,h3_suspected_11,0,No
endline,h3_suspected_11,1,Yes
endline,h3_suspected_97,0,No
endline,h3_suspected_97,1,Yes
endline,h3_suspected_98,0,No
endline,h3_suspected_98,1,Yes
endline,h4_protect_1,0,No
endline,h4_protect_1,1,Yes
endline,h4_protect_2,0,No
endline,h4_protect_2,1,Yes
endline,h4_protect_3,0,No
endline,h4_protect_3,1,Yes
endline,h4_protect_4,0,No
endline,h4_protect_4,1,Yes
endline,h4_protect_5,0,No
endline,h4_protect_5,1,Yes
endline,h4_protect_6,0,No
endline,h4_protect_6,1,Yes
endline,h4_protect_7,0,No
endline,h4_protect_7,1,Yes
endline,h4_protect_8,0,No
endline,h4_protect_8,1,Yes
endline,h4_protect_9,0,No
endline,h4_protect_9,1,Yes
endline,h4_protect_10,0,No
endline,h4_protect_10,1,Yes
endline,h4_protect_11,0,No
endline,h4_protect_11,1,Yes
endline,h4_protect_12,0,No
endline,h4_protect_12,1,Yes
endline,h4_protect_13,0,No
endline,h4_protect_13,1,Yes
endline,h4_protect_14,0,No
endline,h4_protect_14,1,Yes
endline,h4_protect_15,0,No
endline,h4_protect_15,1,Yes
endline,h4_protect_16,0,No
endline,h4_protect_16,1,Yes
endline,h4_protect_17,0,No
endline,h4_protect_17,1,Yes
endline,h4_protect_18,0,No
endline,h4_protect_18,1,Yes
endline,h4_protect_19,0,No
endline,h4_protect_19,1,Yes
endline,h4_protect_20,0,No
endline,h4_protect_20,1,Yes
endline,h4_protect_21,0,No
endline,h4_protect_21,1,Yes
endline,h4_protect_22,0,No
endline,h4_protect_22,1,Yes
endline,h4_protect_98,0,No
endline,h4_protect_98,1,Yes
endline,h5_emergency_1,0,No
endline,h5_emergency_1,1,Yes
endline,h5_emergency_2,0,No
endline,h5_emergency_2,1,Yes
endline,h5_emergency_3,0,No
endline,h5_emergency_3,1,Yes
endline,h5_emergency_4,0,No
endline,h5_emergency_4,1,Yes
endline,h5_emergency_5,0,No
endline,h5_emergency_5,1,Yes
endline,h5_emergency_6,0,No
endline,h5_emergency_6,1,Yes
endline,h5_emergency_7,0,No
endline,h5_emergency_7,1,Yes
endline,h5_emergency_8,0,No
endline,h5_emergency_8,1,Yes
endline,h5_emergency_9,0,No
endline,h5_emergency_9,1,Yes
endline,h5_emergency_10,0,No
endline,h5_emergency_10,1,Yes
endline,h5_emergency_11,0,No
endline,h5_emergency_11,1,Yes
endline,h5_emergency_12,0,No
endline,h5_emergency_12,1,Yes
endline,h5_emergency_13,0,No
endline,h5_emergency_13,1,Yes
endline,h5_emergency_14,0,No
endline,h5_emergency_14,1,Yes
endline,h5_emergency_15,0,No
endline,h5_emergency_15,1,Yes
endline,h5_emergency_97,0,No
endline,h5_emergency_97,1,Yes
endline,h5_emergency_98,0,No
endline,h5_emergency_98,1,Yes
endline,h6_1_vaccine,0,No
endline,h6_1_vaccine,1,Yes
endline,j1_fucall,0,No
endline,j1_fucall,1,Yes
endline,j3_time,1,Anytime (9:00-20:00)
endline,j3_time,2,Morning (9:00-12:00)
endline,j3_time,3,Afternoon (12:00-16:00)
endline,j3_time,4,Evening (16:00-20:00)
