wave,var,label,type,n_missing,pct_missing,n_unique,examples
midline,c11_disease_u7_39_3,C11_39.[Epilepsy/seizure] was disease diagnosed by doctor/health care provider f,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_3_1,C11_3.[Fever] was disease diagnosed by doctor/health care provider for the recen,haven_labelled,382,71.5,2,0 | 1
midline,c11_disease_u7_3_2,C11_3.[Fever] was disease diagnosed by doctor/health care provider for the recen,haven_labelled,499,93.4,2,0 | 1
midline,c11_disease_u7_3_3,C11_3.[Fever] was disease diagnosed by doctor/health care provider for the recen,haven_labelled,528,98.9,2,0 | 1
midline,c11_disease_u7_40_1,C11_40.[Paralysis] was disease diagnosed by doctor/health care provider for the,haven_labelled,382,71.5,1,0
midline,c11_disease_u7_40_2,C11_40.[Paralysis] was disease diagnosed by doctor/health care provider for the,haven_labelled,499,93.4,1,0
midline,c11_disease_u7_40_3,C11_40.[Paralysis] was disease diagnosed by doctor/health care provider for the,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_41_1,C11_41.[Medical checkup/investigations] was disease diagnosed by doctor/health c,haven_labelled,382,71.5,2,0 | 1
midline,c11_disease_u7_41_2,C11_41.[Medical checkup/investigations] was disease diagnosed by doctor/health c,haven_labelled,499,93.4,1,0
midline,c11_disease_u7_41_3,C11_41.[Medical checkup/investigations] was disease diagnosed by doctor/health c,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_42_1,C11_42.[Weakness] was disease diagnosed by doctor/health care provider for the r,haven_labelled,382,71.5,1,0
midline,c11_disease_u7_42_2,C11_42.[Weakness] was disease diagnosed by doctor/health care provider for the r,haven_labelled,499,93.4,1,0
midline,c11_disease_u7_42_3,C11_42.[Weakness] was disease diagnosed by doctor/health care provider for the r,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_43_1,C11_43.[Back pain] was disease diagnosed by doctor/health care provider for the,haven_labelled,382,71.5,1,0
midline,c11_disease_u7_43_2,C11_43.[Back pain] was disease diagnosed by doctor/health care provider for the,haven_labelled,499,93.4,1,0
midline,c11_disease_u7_43_3,C11_43.[Back pain] was disease diagnosed by doctor/health care provider for the,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_44_1,C11_44.[Jaundice] was disease diagnosed by doctor/health care provider for the r,haven_labelled,382,71.5,1,0
midline,c11_disease_u7_44_2,C11_44.[Jaundice] was disease diagnosed by doctor/health care provider for the r,haven_labelled,499,93.4,1,0
midline,c11_disease_u7_44_3,C11_44.[Jaundice] was disease diagnosed by doctor/health care provider for the r,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_45_1,C11_45.[Eyes disease/eyes infection] was disease diagnosed by doctor/health care,haven_labelled,382,71.5,1,0
midline,c11_disease_u7_45_2,C11_45.[Eyes disease/eyes infection] was disease diagnosed by doctor/health care,haven_labelled,499,93.4,1,0
midline,c11_disease_u7_45_3,C11_45.[Eyes disease/eyes infection] was disease diagnosed by doctor/health care,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_46_1,C11_46.[Joint pain] was disease diagnosed by doctor/health care provider for the,haven_labelled,383,71.7,2,0 | 1
midline,c11_disease_u7_46_2,C11_46.[Joint pain] was disease diagnosed by doctor/health care provider for the,haven_labelled,500,93.6,1,0
midline,c11_disease_u7_46_3,C11_46.[Joint pain] was disease diagnosed by doctor/health care provider for the,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_47_1,C11_47.[Injury/dog bites] was disease diagnosed by doctor/health care provider f,haven_labelled,383,71.7,2,0 | 1
midline,c11_disease_u7_47_2,C11_47.[Injury/dog bites] was disease diagnosed by doctor/health care provider f,haven_labelled,500,93.6,1,0
midline,c11_disease_u7_47_3,C11_47.[Injury/dog bites] was disease diagnosed by doctor/health care provider f,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_48_1,C11_48.[Tonsilitis] was disease diagnosed by doctor/health care provider for the,haven_labelled,383,71.7,2,0 | 1
midline,c11_disease_u7_48_2,C11_48.[Tonsilitis] was disease diagnosed by doctor/health care provider for the,haven_labelled,500,93.6,1,0
midline,c11_disease_u7_48_3,C11_48.[Tonsilitis] was disease diagnosed by doctor/health care provider for the,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_4_1,C11_4.[Malaria] was disease diagnosed by doctor/health care provider for the rec,haven_labelled,382,71.5,1,0
midline,c11_disease_u7_4_2,C11_4.[Malaria] was disease diagnosed by doctor/health care provider for the rec,haven_labelled,499,93.4,1,0
midline,c11_disease_u7_4_3,C11_4.[Malaria] was disease diagnosed by doctor/health care provider for the rec,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_5_1,C11_5.[Typhoid] was disease diagnosed by doctor/health care provider for the rec,haven_labelled,382,71.5,2,0 | 1
midline,c11_disease_u7_5_2,C11_5.[Typhoid] was disease diagnosed by doctor/health care provider for the rec,haven_labelled,499,93.4,1,0
midline,c11_disease_u7_5_3,C11_5.[Typhoid] was disease diagnosed by doctor/health care provider for the rec,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_6_1,C11_6.[Kidney disease] was disease diagnosed by doctor/health care provider for,haven_labelled,382,71.5,2,0 | 1
midline,c11_disease_u7_6_2,C11_6.[Kidney disease] was disease diagnosed by doctor/health care provider for,haven_labelled,499,93.4,1,0
midline,c11_disease_u7_6_3,C11_6.[Kidney disease] was disease diagnosed by doctor/health care provider for,haven_labelled,528,98.9,1,0
midline,c11_disease_u7_7_1,"C11_7.[Skin diseases (e.g., boils, lesions, etc.)] was disease diagnosed by doct",haven_labelled,382,71.5,2,0 | 1
midline,c11_disease_u7_7_2,"C11_7.[Skin diseases (e.g., boils, lesions, etc.)] was disease diagnosed by doct",haven_labelled,499,93.4,2,0 | 1
midline,c11_disease_u7_7_3,"C11_7.[Skin diseases (e.g., boils, lesions, etc.)] was disease diagnosed by doct",haven_labelled,528,98.9,1,0
midline,c11_disease_u7_8_1,C11_8.[Cough] was disease diagnosed by doctor/health care provider for the recen,haven_labelled,382,71.5,2,0 | 1
midline,c11_disease_u7_8_2,C11_8.[Cough] was disease diagnosed by doctor/health care provider for the recen,haven_labelled,499,93.4,2,0 | 1
midline,c11_disease_u7_8_3,C11_8.[Cough] was disease diagnosed by doctor/health care provider for the recen,haven_labelled,528,98.9,2,0 | 1
midline,c11_disease_u7_9_1,C11_9.[Nasal congestion] was disease diagnosed by doctor/health care provider fo,haven_labelled,382,71.5,2,0 | 1
midline,c11_disease_u7_9_2,C11_9.[Nasal congestion] was disease diagnosed by doctor/health care provider fo,haven_labelled,499,93.4,2,1 | 0
midline,c11_disease_u7_9_3,C11_9.[Nasal congestion] was disease diagnosed by doctor/health care provider fo,haven_labelled,528,98.9,2,0 | 1
midline,c12_diagnose_u7_1,C12.Diagnostic / lab tests performed [Child (1)],haven_labelled,382,71.5,2,0 | 1
midline,c12_diagnose_u7_2,C12.Diagnostic / lab tests performed [Child (2)],haven_labelled,499,93.4,2,0 | 1
midline,c12_diagnose_u7_3,C12.Diagnostic / lab tests performed [Child (3)],haven_labelled,528,98.9,2,1 | 0
midline,c13_medication_u7_1,C13.Prescribing medications [Child (1)],haven_labelled,382,71.5,2,1 | 0
midline,c13_medication_u7_2,C13.Prescribing medications [Child (2)],haven_labelled,499,93.4,2,1 | 0
midline,c13_medication_u7_3,C13.Prescribing medications [Child (3)],haven_labelled,528,98.9,2,1 | 0
midline,c14_meditake_u7_1,C14.Taking the medicines as prescribed [Child (1)],haven_labelled,386,72.3,1,1
midline,c14_meditake_u7_2,C14.Taking the medicines as prescribed [Child (2)],haven_labelled,500,93.6,1,1
midline,c14_meditake_u7_3,C14.Taking the medicines as prescribed [Child (3)],haven_labelled,529,99.1,1,1
midline,c15_format_u7_1,C15.Format of seeking medical advice/treatment [Child (1)],character,0,0,5,1 |  | 1 2 | 1 2 3 | 2
midline,c15_format_u7_1_1,C15_1.[In person] was the format of health seeking in the last 30 days.,haven_labelled,382,71.5,2,1 | 0
midline,c15_format_u7_1_2,C15_1.[In person] was the format of health seeking in the last 30 days.,haven_labelled,499,93.4,2,1 | 0
midline,c15_format_u7_1_3,C15_1.[In person] was the format of health seeking in the last 30 days.,haven_labelled,528,98.9,1,1
midline,c15_format_u7_2,C15.Format of seeking medical advice/treatment [Child (2)],character,0,0,4,1 |  | 2 | 1 2 3
midline,c15_format_u7_2_1,C15_2.[Telemdicine only] was the format of health seeking in the last 30 days.,haven_labelled,382,71.5,2,0 | 1
midline,c15_format_u7_2_2,C15_2.[Telemdicine only] was the format of health seeking in the last 30 days.,haven_labelled,499,93.4,2,0 | 1
midline,c15_format_u7_2_3,C15_2.[Telemdicine only] was the format of health seeking in the last 30 days.,haven_labelled,528,98.9,1,0
midline,c15_format_u7_3,C15.Format of seeking medical advice/treatment [Child (3)],character,0,0,2, | 1
midline,c15_format_u7_3_1,C15_3.[Mix of inperson and telemedcicne] was the format of health seeking in the,haven_labelled,382,71.5,2,0 | 1
midline,c15_format_u7_3_2,C15_3.[Mix of inperson and telemedcicne] was the format of health seeking in the,haven_labelled,499,93.4,2,0 | 1
midline,c15_format_u7_3_3,C15_3.[Mix of inperson and telemedcicne] was the format of health seeking in the,haven_labelled,528,98.9,1,0
midline,c16_virtual_u7_1,C16.Ways of telemedicine consultations in  the last 30 days [Child (1)],character,0,0,5, | 4 | 3 | 1 4 | 6
midline,c16_virtual_u7_1_1,C16_1.[Text Message] was the ways of teleconsultations used in the last 30 days.,haven_labelled,519,97.2,2,0 | 1
midline,c16_virtual_u7_1_2,C16_1.[Text Message] was the ways of teleconsultations used in the last 30 days.,haven_labelled,531,99.4,1,0
midline,c16_virtual_u7_2,C16.Ways of telemedicine consultations in  the last 30 days [Child (2)],character,0,0,2, | 4
midline,c16_virtual_u7_2_1,C16_2.[Email] was the ways of teleconsultations used in the last 30 days.,haven_labelled,519,97.2,1,0
midline,c16_virtual_u7_2_2,C16_2.[Email] was the ways of teleconsultations used in the last 30 days.,haven_labelled,531,99.4,1,0
midline,c16_virtual_u7_3_1,"C16_3.[Messaging within a website (e.g., patient portal, viber, telegram, messen",haven_labelled,519,97.2,2,0 | 1
midline,c16_virtual_u7_3_2,"C16_3.[Messaging within a website (e.g., patient portal, viber, telegram, messen",haven_labelled,531,99.4,1,0
midline,c16_virtual_u7_4_1,C16_4.[Phone calls] was the ways of teleconsultations used in the last 30 days.,haven_labelled,519,97.2,2,1 | 0
midline,c16_virtual_u7_4_2,C16_4.[Phone calls] was the ways of teleconsultations used in the last 30 days.,haven_labelled,531,99.4,1,1
midline,c16_virtual_u7_5_1,"C16_5.[Videoconference (e.g viber, telegram, messenger)] was the ways of telecon",haven_labelled,519,97.2,1,0
midline,c16_virtual_u7_5_2,"C16_5.[Videoconference (e.g viber, telegram, messenger)] was the ways of telecon",haven_labelled,531,99.4,1,0
midline,c16_virtual_u7_6_1,"C16_6.[Audioconference (e.g viber, telegram, messenger)] was the ways of telecon",haven_labelled,519,97.2,2,0 | 1
midline,c16_virtual_u7_6_2,"C16_6.[Audioconference (e.g viber, telegram, messenger)] was the ways of telecon",haven_labelled,531,99.4,1,0
midline,c16_virtual_u7_7_1,C16_7.[eVisit (when you answer questions about your health issue online and hear,haven_labelled,519,97.2,1,0
midline,c16_virtual_u7_7_2,C16_7.[eVisit (when you answer questions about your health issue online and hear,haven_labelled,531,99.4,1,0
midline,c17_virtime_u7_1,C17.Times of telemedicine consultations in  the last 30 days [Child (1)],numeric,519,97.2,4,3 | 2 | 1 | 4
midline,c17_virtime_u7_2,C17.Times of telemedicine consultations in  the last 30 days [Child (2)],numeric,531,99.4,1,1
midline,c18_virlast_u7_1,C18.Ways of telemedicine consultation for the most recent visit in the last 30 d,haven_labelled,520,97.4,4,4 | 3 | 1 | 6
midline,c18_virlast_u7_2,C18.Ways of telemedicine consultation for the most recent visit in the last 30 d,haven_labelled,532,99.6,1,4
midline,c19_pertime_u7_1,C19.Times in-person consultation visits in the last 30 days [Child (1)],numeric,390,73,6,1 | 3 | 2 | 4 | 6
midline,c19_pertime_u7_2,C19.Times in-person consultation visits in the last 30 days [Child (2)],numeric,501,93.8,4,3 | 2 | 1 | 4
midline,c19_pertime_u7_3,C19.Times in-person consultation visits in the last 30 days [Child (3)],numeric,528,98.9,3,2 | 3 | 1
midline,c20_personlast_u7_1,C20.Place of in person visist for the most recent visit in the last 30 days [Chi,haven_labelled,390,73,9,8 | 15 | 7 | 4 | 2
midline,c20_personlast_u7_2,C20.Place of in person visist for the most recent visit in the last 30 days [Chi,haven_labelled,501,93.8,4,8 | 7 | 4 | 13
midline,c20_personlast_u7_3,C20.Place of in person visist for the most recent visit in the last 30 days [Chi,haven_labelled,528,98.9,2,8 | 7
midline,c21_health_u7_1,C21. Money spent on direct health care costs for the most recent visit [Child (1,numeric,384,71.9,38,5000 | 11000 | 10000 | 4000 | 0
midline,c21_health_u7_2,C21. Money spent on direct health care costs for the most recent visit [Child (2,numeric,499,93.4,15,35000 | 3000 | 6000 | 10000 | 5000
midline,c21_health_u7_3,C21. Money spent on direct health care costs for the most recent visit [Child (3,numeric,528,98.9,5,15000 | 11000 | 25000 | 20000 | 5000
midline,c22_nonhealth_u7_1,C22.Money was spent on indirect healthcare costs for the most recent visit [Chil,numeric,383,71.7,19,3000 | 2000 | 8000 | 4000 | 1000
midline,c22_nonhealth_u7_2,C22.Money was spent on indirect healthcare costs for the most recent visit [Chil,numeric,499,93.4,11,9000 | 3000 | 1000 | 1500 | 0
midline,c22_nonhealth_u7_3,C22.Money was spent on indirect healthcare costs for the most recent visit [Chil,numeric,528,98.9,6,4000 | 9000 | 6000 | 3000 | 15000
midline,c22b_u7_total_1,C22b.Total health care cost for primary care visits [Child (1)],numeric,383,71.7,54,8000 | 14000 | 13000 | 6000 | 9000
midline,c22b_u7_total_2,C22b.Total health care cost for primary care visits [Child (2)],numeric,499,93.4,20,44000 | 6000 | 7000 | 7500 | 13000
midline,c22b_u7_total_3,C22b.Total health care cost for primary care visits [Child (3)],numeric,528,98.9,5,19000 | 20000 | 31000 | 23000 | 25000
midline,c23_reimburse_u7_1,C23.Amount of money [MMK] reimbursed from main health insurance [Child (1)],numeric,515,96.4,8,42800 | 10000 | 6000 | 3900 | 3600
midline,c23_reimburse_u7_2,C23.Amount of money [MMK] reimbursed from main health insurance [Child (2)],numeric,527,98.7,2,0 | 42800
midline,c24_stopnormal_u7_1,C24.Number Days stoped normal activities because of the illness [Child (1)],numeric,224,41.9,12,1 | 0 | 2 | 3 | 5
midline,c24_stopnormal_u7_2,C24.Number Days stoped normal activities because of the illness [Child (2)],numeric,460,86.1,8,3 | 2 | 0 | 10 | 5
midline,c24_stopnormal_u7_3,C24.Number Days stoped normal activities because of the illness [Child (3)],numeric,523,97.9,6,5 | 3 | 0 | 20 | 4
midline,c25_assist_preg_1,C25_1.[Save the children] is the orgainzation where the assistance is received c,haven_labelled,482,90.3,2,0 | 1
midline,c25_assist_u7_0_1,C25_0.[None] is the orgainzation where the assistance is received currently.,haven_labelled,15,2.8,2,1 | 0
midline,c25_assist_u7_0_2,C25_0.[None] is the orgainzation where the assistance is received currently.,haven_labelled,384,71.9,2,1 | 0
midline,c25_assist_u7_0_3,C25_0.[None] is the orgainzation where the assistance is received currently.,haven_labelled,510,95.5,2,0 | 1
midline,c25_assist_u7_0_4,C25_0.[None] is the orgainzation where the assistance is received currently.,haven_labelled,532,99.6,2,0 | 1
midline,c25_assist_u7_1,C25.Gov/NGO/INGO assistance for [Child (1)],character,0,0,15,0 | 7 9 | 7 | 8 | 
midline,c25_assist_u7_10_1,C25_10.[PACT Myanmar] is the orgainzation where the assistance is received curre,haven_labelled,15,2.8,1,0
midline,c25_assist_u7_10_2,C25_10.[PACT Myanmar] is the orgainzation where the assistance is received curre,haven_labelled,384,71.9,1,0
midline,c25_assist_u7_10_3,C25_10.[PACT Myanmar] is the orgainzation where the assistance is received curre,haven_labelled,510,95.5,1,0
midline,c25_assist_u7_10_4,C25_10.[PACT Myanmar] is the orgainzation where the assistance is received curre,haven_labelled,532,99.6,1,0
midline,c25_assist_u7_11_1,C25_11.[ICRC] is the orgainzation where the assistance is received currently.,haven_labelled,15,2.8,2,0 | 1
midline,c25_assist_u7_11_2,C25_11.[ICRC] is the orgainzation where the assistance is received currently.,haven_labelled,384,71.9,1,0
midline,c25_assist_u7_11_3,C25_11.[ICRC] is the orgainzation where the assistance is received currently.,haven_labelled,510,95.5,1,0
midline,c25_assist_u7_11_4,C25_11.[ICRC] is the orgainzation where the assistance is received currently.,haven_labelled,532,99.6,1,0
midline,c25_assist_u7_1_1,C25_1.[Save the children] is the orgainzation where the assistance is received c,haven_labelled,15,2.8,2,0 | 1
midline,c25_assist_u7_1_2,C25_1.[Save the children] is the orgainzation where the assistance is received c,haven_labelled,384,71.9,1,0
midline,c25_assist_u7_1_3,C25_1.[Save the children] is the orgainzation where the assistance is received c,haven_labelled,510,95.5,1,0
midline,c25_assist_u7_1_4,C25_1.[Save the children] is the orgainzation where the assistance is received c,haven_labelled,532,99.6,1,0
midline,c25_assist_u7_2,C25.Gov/NGO/INGO assistance for [Child (2)],character,0,0,11,0 |  | 7 | 7 9 | 98
midline,c25_assist_u7_2_1,C25_2.[LIFT] is the orgainzation where the assistance is received currently.,haven_labelled,15,2.8,1,0
midline,c25_assist_u7_2_2,C25_2.[LIFT] is the orgainzation where the assistance is received currently.,haven_labelled,384,71.9,1,0
midline,c25_assist_u7_2_3,C25_2.[LIFT] is the orgainzation where the assistance is received currently.,haven_labelled,510,95.5,1,0
midline,c25_assist_u7_2_4,C25_2.[LIFT] is the orgainzation where the assistance is received currently.,haven_labelled,532,99.6,1,0
midline,c25_assist_u7_3,C25.Gov/NGO/INGO assistance for [Child (3)],character,0,0,7, | 9 | 7 9 | 0 | 7
midline,c25_assist_u7_3_1,C25_3.[MCCT] is the orgainzation where the assistance is received currently.,haven_labelled,15,2.8,2,0 | 1
midline,c25_assist_u7_3_2,C25_3.[MCCT] is the orgainzation where the assistance is received currently.,haven_labelled,384,71.9,2,0 | 1
midline,c25_assist_u7_3_3,C25_3.[MCCT] is the orgainzation where the assistance is received currently.,haven_labelled,510,95.5,1,0
midline,c25_assist_u7_3_4,C25_3.[MCCT] is the orgainzation where the assistance is received currently.,haven_labelled,532,99.6,1,0
midline,c25_assist_u7_4,C25.Gov/NGO/INGO assistance for [Child (4)],character,0,0,3, | 4 7 | 0
midline,c25_assist_u7_4_1,C25_4.[UNICEF] is the orgainzation where the assistance is received currently.,haven_labelled,15,2.8,2,0 | 1
midline,c25_assist_u7_4_2,C25_4.[UNICEF] is the orgainzation where the assistance is received currently.,haven_labelled,384,71.9,2,0 | 1
midline,c25_assist_u7_4_3,C25_4.[UNICEF] is the orgainzation where the assistance is received currently.,haven_labelled,510,95.5,2,0 | 1
midline,c25_assist_u7_4_4,C25_4.[UNICEF] is the orgainzation where the assistance is received currently.,haven_labelled,532,99.6,2,1 | 0
midline,c25_assist_u7_5_1,C25_5.[World Food Program (WFP)] is the orgainzation where the assistance is rec,haven_labelled,15,2.8,2,0 | 1
midline,c25_assist_u7_5_2,C25_5.[World Food Program (WFP)] is the orgainzation where the assistance is rec,haven_labelled,384,71.9,2,0 | 1
midline,c25_assist_u7_5_3,C25_5.[World Food Program (WFP)] is the orgainzation where the assistance is rec,haven_labelled,510,95.5,1,0
midline,c25_assist_u7_5_4,C25_5.[World Food Program (WFP)] is the orgainzation where the assistance is rec,haven_labelled,532,99.6,1,0
midline,c25_assist_u7_6_1,C25_6.[Local charity organizations] is the orgainzation where the assistance is,haven_labelled,15,2.8,2,0 | 1
midline,c25_assist_u7_6_2,C25_6.[Local charity organizations] is the orgainzation where the assistance is,haven_labelled,384,71.9,2,0 | 1
midline,c25_assist_u7_6_3,C25_6.[Local charity organizations] is the orgainzation where the assistance is,haven_labelled,510,95.5,1,0
midline,c25_assist_u7_6_4,C25_6.[Local charity organizations] is the orgainzation where the assistance is,haven_labelled,532,99.6,1,0
midline,c25_assist_u7_7_1,C25_7.[TdH] is the orgainzation where the assistance is received currently.,haven_labelled,15,2.8,2,0 | 1
midline,c25_assist_u7_7_2,C25_7.[TdH] is the orgainzation where the assistance is received currently.,haven_labelled,384,71.9,2,0 | 1
midline,c25_assist_u7_7_3,C25_7.[TdH] is the orgainzation where the assistance is received currently.,haven_labelled,510,95.5,2,0 | 1
midline,c25_assist_u7_7_4,C25_7.[TdH] is the orgainzation where the assistance is received currently.,haven_labelled,532,99.6,2,1 | 0
midline,c25_assist_u7_8_1,C25_8.[Myat Wynn Lay Myar group] is the orgainzation where the assistance is rec,haven_labelled,15,2.8,2,0 | 1
midline,c25_assist_u7_8_2,C25_8.[Myat Wynn Lay Myar group] is the orgainzation where the assistance is rec,haven_labelled,384,71.9,1,0
midline,c25_assist_u7_8_3,C25_8.[Myat Wynn Lay Myar group] is the orgainzation where the assistance is rec,haven_labelled,510,95.5,2,0 | 1
midline,c25_assist_u7_8_4,C25_8.[Myat Wynn Lay Myar group] is the orgainzation where the assistance is rec,haven_labelled,532,99.6,1,0
midline,c25_assist_u7_98_1,C25_98.Don't know the orgainzation where the assistance is received currently.,haven_labelled,15,2.8,2,0 | 1
midline,c25_assist_u7_98_2,C25_98.Don't know the orgainzation where the assistance is received currently.,haven_labelled,384,71.9,2,0 | 1
midline,c25_assist_u7_98_3,C25_98.Don't know the orgainzation where the assistance is received currently.,haven_labelled,510,95.5,1,0
midline,c25_assist_u7_98_4,C25_98.Don't know the orgainzation where the assistance is received currently.,haven_labelled,532,99.6,1,0
midline,c25_assist_u7_9_1,C25_9.[Bright Start Program] is the orgainzation where the assistance is receive,haven_labelled,15,2.8,2,0 | 1
midline,c25_assist_u7_9_2,C25_9.[Bright Start Program] is the orgainzation where the assistance is receive,haven_labelled,384,71.9,2,0 | 1
midline,c25_assist_u7_9_3,C25_9.[Bright Start Program] is the orgainzation where the assistance is receive,haven_labelled,510,95.5,2,1 | 0
midline,c25_assist_u7_9_4,C25_9.[Bright Start Program] is the orgainzation where the assistance is receive,haven_labelled,532,99.6,1,0
midline,c26_nonsick_preg_2,C26_2.[Childbirth ] is the reason that Pregnant Mother visit/interact with healt,haven_labelled,502,94,2,0 | 1
midline,c26_nonsick_preg_5,C26_5.[Covid-19 vaccination] is the reason that Pregnant Mother visit/interact w,haven_labelled,502,94,1,0
midline,c26_nonsick_preg_6,C26_6.[Other vaccination] is the reason that Pregnant Mother visit/interact with,haven_labelled,502,94,2,0 | 1
midline,c26_nonsick_u7_1,C26.The reasons of visit/interact with health care providers although [Child (1),character,0,0,4, | 4 | 1 | 3
midline,c26_nonsick_u7_1_1,C26_1.[Under five visit with vaccination] is the reason that Under 6 children vi,haven_labelled,325,60.9,2,0 | 1
midline,c26_nonsick_u7_1_2,C26_1.[Under five visit with vaccination] is the reason that Under 6 children vi,haven_labelled,458,85.8,2,0 | 1
midline,c26_nonsick_u7_1_3,C26_1.[Under five visit with vaccination] is the reason that Under 6 children vi,haven_labelled,521,97.6,2,0 | 1
midline,c26_nonsick_u7_1_4,C26_1.[Under five visit with vaccination] is the reason that Under 6 children vi,haven_labelled,532,99.6,2,0 | 1
midline,c26_nonsick_u7_2,C26.The reasons of visit/interact with health care providers although [Child (2),character,0,0,3, | 4 | 1
midline,c26_nonsick_u7_2_1,C26_2.[Under five visit without vaccination] is the reason that Under 6 children,haven_labelled,325,60.9,1,0
midline,c26_nonsick_u7_2_2,C26_2.[Under five visit without vaccination] is the reason that Under 6 children,haven_labelled,458,85.8,1,0
midline,c26_nonsick_u7_2_3,C26_2.[Under five visit without vaccination] is the reason that Under 6 children,haven_labelled,521,97.6,1,0
midline,c26_nonsick_u7_2_4,C26_2.[Under five visit without vaccination] is the reason that Under 6 children,haven_labelled,532,99.6,1,0
midline,c26_nonsick_u7_3,C26.The reasons of visit/interact with health care providers although [Child (3),character,0,0,3, | 4 | 1
midline,c26_nonsick_u7_3_1,C26_3.[General check-up] is the reason that Under 6 children visit/interact with,haven_labelled,325,60.9,2,0 | 1
midline,c26_nonsick_u7_3_2,C26_3.[General check-up] is the reason that Under 6 children visit/interact with,haven_labelled,458,85.8,1,0
midline,c26_nonsick_u7_3_3,C26_3.[General check-up] is the reason that Under 6 children visit/interact with,haven_labelled,521,97.6,1,0
midline,c26_nonsick_u7_3_4,C26_3.[General check-up] is the reason that Under 6 children visit/interact with,haven_labelled,532,99.6,1,0
midline,c26_nonsick_u7_4,C26.The reasons of visit/interact with health care providers although [Child (4),character,0,0,3, | 4 | 1
midline,c26_nonsick_u7_4_1,C26_4.[Didn't go to heath care facillity or consult with health care provider] i,haven_labelled,325,60.9,2,1 | 0
midline,c26_nonsick_u7_4_2,C26_4.[Didn't go to heath care facillity or consult with health care provider] i,haven_labelled,458,85.8,2,1 | 0
midline,c26_nonsick_u7_4_3,C26_4.[Didn't go to heath care facillity or consult with health care provider] i,haven_labelled,521,97.6,2,1 | 0
midline,c26_nonsick_u7_4_4,C26_4.[Didn't go to heath care facillity or consult with health care provider] i,haven_labelled,532,99.6,2,1 | 0
midline,c27_notconsult_preg_17,C27_17.[Had children/ other responsibilities at home] was the reason that do not,haven_labelled,526,98.5,2,1 | 0
midline,c27_notconsult_u7_1,C27.The reasons that the [Child (1)] didn't seek health care although sick/injur,character,0,0,17, | 1 | 1 2 | 2 | 3
midline,c27_notconsult_u7_10_1,C27_10.[Too far] was the reason that do not visit/interact with health care prov,haven_labelled,376,70.4,1,0
midline,c27_notconsult_u7_10_2,C27_10.[Too far] was the reason that do not visit/interact with health care prov,haven_labelled,495,92.7,1,0
midline,c27_notconsult_u7_10_3,C27_10.[Too far] was the reason that do not visit/interact with health care prov,haven_labelled,529,99.1,1,0
midline,c27_notconsult_u7_11_1,C27_11.[Could not get permission] was the reason that do not visit/interact with,haven_labelled,376,70.4,1,0
midline,c27_notconsult_u7_11_2,C27_11.[Could not get permission] was the reason that do not visit/interact with,haven_labelled,495,92.7,1,0
midline,c27_notconsult_u7_11_3,C27_11.[Could not get permission] was the reason that do not visit/interact with,haven_labelled,529,99.1,1,0
midline,c27_notconsult_u7_12_1,C27_12.[Embarrassment] was the reason that do not visit/interact with health car,haven_labelled,376,70.4,1,0
midline,c27_notconsult_u7_12_2,C27_12.[Embarrassment] was the reason that do not visit/interact with health car,haven_labelled,495,92.7,1,0
midline,c27_notconsult_u7_12_3,C27_12.[Embarrassment] was the reason that do not visit/interact with health car,haven_labelled,529,99.1,1,0
midline,c27_notconsult_u7_13_1,C27_13.[Problem disappeared] was the reason that do not visit/interact with heal,haven_labelled,376,70.4,2,0 | 1
midline,c27_notconsult_u7_13_2,C27_13.[Problem disappeared] was the reason that do not visit/interact with heal,haven_labelled,495,92.7,2,0 | 1
midline,c27_notconsult_u7_13_3,C27_13.[Problem disappeared] was the reason that do not visit/interact with heal,haven_labelled,529,99.1,1,0
midline,c27_notconsult_u7_14_1,C27_14.[Didn’t want to go/ anxious] was the reason that do not visit/interact wi,haven_labelled,376,70.4,1,0
midline,c27_notconsult_u7_14_2,C27_14.[Didn’t want to go/ anxious] was the reason that do not visit/interact wi,haven_labelled,495,92.7,1,0
midline,c27_notconsult_u7_14_3,C27_14.[Didn’t want to go/ anxious] was the reason that do not visit/interact wi,haven_labelled,529,99.1,1,0
midline,c27_notconsult_u7_15_1,C27_15.[Bad previous experience] was the reason that do not visit/interact with,haven_labelled,376,70.4,1,0
midline,c27_notconsult_u7_15_2,C27_15.[Bad previous experience] was the reason that do not visit/interact with,haven_labelled,495,92.7,1,0
midline,c27_notconsult_u7_15_3,C27_15.[Bad previous experience] was the reason that do not visit/interact with,haven_labelled,529,99.1,1,0
midline,c27_notconsult_u7_16_1,C27_16.[Couldn’t stop working] was the reason that do not visit/interact with he,haven_labelled,376,70.4,2,0 | 1
